date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-24,4.112302288541466,1.7688836818835254,6.508595748419335,3577564803
2025-03-25,4.154912353589742,1.7206290532514066,6.571528620686541,3577564803
2025-03-26,4.198747555808008,2.12799139655635,6.702261245961073,3577564803
2025-03-27,4.244467909011057,1.885752960384377,6.386846637952898,3577564803
2025-03-28,4.2924414194405935,1.8632359232384297,6.793956305208612,3577564803
2025-03-29,4.342712215141593,2.130489748704133,6.554898961268053,3577564803
2025-03-30,4.394981346825295,2.2727909269306052,6.625785441368568,3577564803
2025-03-31,4.448601336935755,2.182646648927072,6.710186506451278,3577564803
2025-01-28,1.0,0.9999999987761016,1.0000000012762644,43464179063
2025-01-29,1.0,0.9999999987308941,1.000000001312355,43464179063
2025-01-30,1.0,0.9999999987818831,1.000000001382336,43464179063
2025-01-31,1.0,0.9999999986152207,1.0000000013392758,43464179063
2025-02-01,1.0,0.9999999987401835,1.000000001259552,43464179063
2025-02-02,1.0,0.9999999986388698,1.0000000013571513,43464179063
2025-02-03,1.0,0.9999999987028919,1.0000000013813686,43464179063
2025-02-04,1.0,0.9999999986771738,1.0000000014140393,43464179063
2025-02-05,1.0,0.9999999985500605,1.000000001446393,43464179063
2025-02-06,1.0,0.9999999985516858,1.0000000014265735,43464179063
2025-02-07,1.0,0.999999998447593,1.000000001531101,43464179063
2025-02-08,1.0,0.9999999983566973,1.000000001540758,43464179063
2025-02-09,1.0,0.9999999981364821,1.0000000014573027,43464179063
2025-02-10,1.0,0.9999999981419462,1.0000000017652328,43464179063
2025-02-11,1.0,0.9999999981027833,1.000000001743272,43464179063
2025-02-12,1.0,0.9999999980711126,1.0000000017810202,43464179063
2025-02-13,1.0,0.999999997990433,1.0000000018634485,43464179063
2025-02-14,1.0,0.9999999977557172,1.000000001942864,43464179063
2025-02-15,1.0,0.9999999975537129,1.0000000019096376,43464179063
2025-02-16,1.0,0.9999999971421868,1.000000002030797,43464179063
2025-02-17,1.0,0.9999999972230806,1.0000000022597506,43464179063
2025-02-18,1.0,0.9999999969334328,1.0000000020524882,43464179063
2025-02-19,1.0,0.9999999966036339,1.0000000025390734,43464179063
2025-02-20,1.0,0.9999999964552456,1.0000000027271119,43464179063
2025-02-21,1.0,0.9999999962701862,1.000000002766352,43464179063
2025-02-22,1.0,0.9999999957357336,1.0000000029198064,43464179063
2025-02-23,1.0,0.9999999955600017,1.0000000030132927,43464179063
2025-02-24,1.0,0.9999999956533925,1.0000000036243841,43464179063
2025-02-11,0.7164351481683671,-2.173652339283696,3.655391951316028,41273567751
2025-02-12,0.7108772801940075,-1.8255346261258931,3.666662637849008,41273567751
2025-02-13,0.7053194122196484,-2.3031922806016505,3.4990070640288105,41273567751
2025-02-14,0.6997615442452894,-2.227067159707543,3.6767540261955842,41273567751
2025-02-15,0.6942036762709307,-2.1058208959682854,3.7431872471093928,41273567751
2025-02-16,0.6886458082965712,-2.1048509481324666,3.5398229526159897,41273567751
2025-02-17,0.6830879403222121,-2.1236957329002424,3.7252130996504182,41273567751
2025-02-18,0.6775300723478535,-2.3457581548399196,3.5160223895012264,41273567751
2025-02-19,0.6719722043734939,-2.2036479430750493,3.407408857640693,41273567751
2025-02-20,0.6664143363991348,-2.2329938330103265,3.859021363796294,41273567751
2025-02-21,0.6608564684247762,-2.1509940846176314,3.4813636763173745,41273567751
2025-02-22,0.6552986004504171,-2.3367453190941236,3.7188614389302743,41273567751
2025-02-23,0.6497407324760576,-2.346317156429341,3.5689923857953003,41273567751
2025-02-24,0.6441828645016989,-2.1259923817958737,3.4249346562562,41273567751
2025-02-25,0.6386249965273398,-2.295285604286276,3.500226394384393,41273567751
2025-02-26,0.6330671285529803,-2.103871159594006,3.7415200512074187,41273567751
2025-02-27,0.6275092605786212,-2.436682646889698,3.542072210916968,41273567751
2025-02-28,0.6219513926042621,-2.160105357000283,3.674307653830868,41273567751
2025-03-01,0.616393524629903,-2.2313546060413882,3.711565565856812,41273567751
2025-03-02,0.610835656655544,-2.3567368119379957,3.579772802362715,41273567751
2025-03-03,0.6052777886811849,-2.439913327494973,3.5410069826281534,41273567751
2025-03-04,0.5997199207068258,-2.36091025790323,3.705048982985537,41273567751
2025-03-05,0.5941620527324663,-2.4744008368480075,3.4061364735375608,41273567751
2025-03-06,0.5886041847581076,-2.4244768566386323,3.6508525095325792,41273567751
2025-03-07,0.5830463167837485,-2.4351232911310263,3.536080549116411,41273567751
2025-03-08,0.5774884488093899,-2.1195548536501754,3.4192922988684065,41273567751
2025-03-09,0.5719305808350303,-2.208336006924323,3.5267949291757557,41273567751
2025-03-10,0.5663727128606717,-2.3149761106298143,3.5812969471926204,41273567751
2025-02-25,2.4244599033329446,1.3677931102637242,3.571651975161597,41273568614
2025-02-26,2.4252930236321553,1.2135384850996185,3.5915040289738482,41273568614
2025-02-27,2.426126143931366,1.250752315457638,3.564708818609155,41273568614
2025-02-28,2.4269592642305766,1.290883724859571,3.5071012880262864,41273568614
2025-03-01,2.4277923845297877,1.2315173181076482,3.5950604697665023,41273568614
2025-03-02,2.4286255048289984,1.3048618180015545,3.5528330878061967,41273568614
2025-03-03,2.429458625128209,1.2230737880746418,3.6069731104426337,41273568614
2025-03-04,2.4302917454274198,1.2870688695943313,3.6007732125537757,41273568614
2025-03-05,2.431124865726631,1.2702135071536103,3.5999292984553612,41273568614
2025-03-06,2.4319579860258416,1.3310442129959448,3.548399296490028,41273568614
2025-03-07,2.4327911063250522,1.17030524178991,3.543922992852312,41273568614
2025-03-08,2.433624226624263,1.33088734244111,3.608036845901727,41273568614
2025-03-09,2.4344573469234736,1.226406814371649,3.606319293544722,41273568614
2025-03-10,2.4352904672226847,1.2961666231129267,3.617750636403627,41273568614
2025-03-11,2.4361235875218954,1.2220859003035598,3.5182745618029614,41273568614
2025-03-12,2.436956707821106,1.2009343539610733,3.6263126675100814,41273568614
2025-03-13,2.4377898281203167,1.2225139503367732,3.5742578022950617,41273568614
2025-03-14,2.438622948419528,1.2571115507306407,3.6216258803270436,41273568614
2025-03-15,2.4394560687187385,1.248385254168145,3.6141260814178082,41273568614
2025-03-16,2.4402891890179492,1.2755109858635107,3.5926967121531357,41273568614
2025-03-17,2.44112230931716,1.2874699937558354,3.493552822446333,41273568614
2025-03-18,2.4419554296163706,1.2412642996900418,3.583496817391289,41273568614
2025-03-19,2.4427885499155817,1.2027163238487348,3.607913437937676,41273568614
2025-03-20,2.4436216702147924,1.2918068904144997,3.635594363283942,41273568614
2025-03-21,2.444454790514003,1.351004711486494,3.623505279096775,41273568614
2025-03-22,2.4452879108132137,1.2429840843357782,3.705400600591206,41273568614
2025-03-23,2.446121031112425,1.2888752283537632,3.6121398105937006,41273568614
2025-03-24,2.4469541514116355,1.302958729512359,3.6931456315792923,41273568614
2025-02-25,7.285710583665994,7.2857105824911566,7.285710584685865,41276985638
2025-02-26,7.571424869399289,7.571424868154839,7.571424870529922,41276985638
2025-02-27,7.857139155132588,7.857139153830726,7.8571391563879205,41276985638
2025-02-28,8.142853440865887,8.142853439553772,8.142853442155536,41276985638
2025-03-01,8.428567726599185,8.428567725123955,8.428567728032922,41276985638
2025-03-02,8.714282012332482,8.71428201059301,8.714282013908603,41276985638
2025-03-03,8.999996298065781,8.999996295930591,8.999996299982039,41276985638
2025-03-04,9.28571058379908,9.285710580507715,9.285710586034885,41276985638
2025-03-05,9.571424869532377,9.571424865270089,9.57142487299004,41276985638
2025-03-06,9.857139155265676,9.857139150498337,9.857139159568812,41276985638
2025-03-07,10.142853440998975,10.142853435182687,10.142853446256373,41276985638
2025-03-08,10.428567726732274,10.428567719538963,10.428567733192349,41276985638
2025-03-09,10.714282012465569,10.71428200442849,10.714282020187712,41276985638
2025-03-10,10.999996298198868,10.999996288032357,10.999996306953118,41276985638
2025-03-11,11.285710583932167,11.285710571661346,11.285710594258576,41276985638
2025-03-12,11.571424869665462,11.571424855208905,11.571424881861068,41276985638
2025-03-13,11.85713915539876,11.857139139213311,11.857139168415577,41276985638
2025-03-14,12.14285344113206,12.142853423853817,12.14285345622201,41276985638
2025-03-15,12.428567726865358,12.428567707677038,12.428567743447465,41276985638
2025-03-16,12.714282012598657,12.714281991807095,12.714282030884872,41276985638
2025-03-17,12.999996298331956,12.999996275642003,12.999996318849202,41276985638
2025-03-18,13.285710584065251,13.285710558726668,13.285710607171769,41276985638
2025-03-19,13.571424869798554,13.57142484282059,13.571424895825029,41276985638
2025-03-20,13.857139155531849,13.85713912578537,13.857139184075894,41276985638
2025-03-21,14.142853441265148,14.142853409251442,14.142853471101803,41276985638
2025-03-22,14.428567726998448,14.428567692025377,14.428567759988763,41276985638
2025-03-23,14.714282012731744,14.71428197458434,14.714282047656127,41276985638
2025-03-24,14.999996298465046,14.999996256892905,14.999996336249815,41276985638
2025-02-18,109.90443163035172,102.94426694426816,116.13962814989283,41491392694
2025-02-19,110.43952772561039,104.05150429656771,117.27201356863371,41491392694
2025-02-20,110.97462382086908,104.20470458988522,117.45112233943449,41491392694
2025-02-21,111.50971991612775,104.60716645971819,118.13260009602213,41491392694
2025-02-22,112.04481601138644,105.72288240364121,118.51636925286665,41491392694
2025-02-23,112.57991210664511,105.95961240335158,119.1423201545415,41491392694
2025-02-24,113.1150082019038,106.15921906398908,119.5817333049353,41491392694
2025-02-25,113.6501042971625,107.0239629939248,120.56406144283109,41491392694
2025-02-26,114.18520039242117,107.0413574690819,120.48291823270254,41491392694
2025-02-27,114.72029648767983,107.94305444571597,121.19237039163262,41491392694
2025-02-28,115.25539258293853,108.50516019682642,122.01772315050408,41491392694
2025-03-01,115.79048867819719,109.30869870818694,122.92893107710678,41491392694
2025-03-02,116.32558477345589,109.3615534119164,122.69691256819797,41491392694
2025-03-03,116.86068086871455,110.22342264970023,124.02629430722817,41491392694
2025-03-04,117.39577696397322,111.12355469846055,124.32990673258656,41491392694
2025-03-05,117.93087305923191,110.96876912716219,124.63969432934898,41491392694
2025-03-06,118.46596915449058,111.63626303258236,125.49040744511734,41491392694
2025-03-07,119.00106524974927,111.82903559073165,125.76279174893038,41491392694
2025-03-08,119.53616134500794,112.99565269427484,126.23064704781159,41491392694
2025-03-09,120.07125744026666,113.34249833550031,126.80097484642745,41491392694
2025-03-10,120.60635353552533,114.51140051508045,127.33226420910589,41491392694
2025-03-11,121.141449630784,114.56486229496254,128.1465057375028,41491392694
2025-03-12,121.67654572604266,114.67556022943319,128.8215337052777,41491392694
2025-03-13,122.21164182130136,115.13409297249493,128.79145232997112,41491392694
2025-03-14,122.74673791656005,116.44892731685646,130.06989460250315,41491392694
2025-03-15,123.28183401181872,117.18431584824363,130.3245729241685,41491392694
2025-03-16,123.81693010707738,117.50347479981141,130.31581046764222,41491392694
2025-03-17,124.35202620233605,117.65400020124406,131.08946315307895,41491392694
2025-03-04,8.358171747132381,6.392222939502706,10.157630786981638,41491392968
2025-03-05,8.3718967483678,6.514454527061992,10.201656735817208,41491392968
2025-03-06,8.385621749603217,6.581080116906707,10.241932132109238,41491392968
2025-03-07,8.399346750838635,6.538784564738184,10.258610992136054,41491392968
2025-03-08,8.413071752074053,6.703935567409383,10.274084425171445,41491392968
2025-03-09,8.426796753309475,6.6359172621532485,10.16598999465652,41491392968
2025-03-10,8.440521754544893,6.664740771748372,10.322733110653404,41491392968
2025-03-11,8.45424675578031,6.688634332327572,10.28834033051549,41491392968
2025-03-12,8.467971757015729,6.44933442228711,10.313606854328677,41491392968
2025-03-13,8.481696758251147,6.661384904875926,10.366863484969862,41491392968
2025-03-14,8.495421759486565,6.762939910850186,10.373434597862452,41491392968
2025-03-15,8.509146760721986,6.521814178881526,10.16343650077418,41491392968
2025-03-16,8.522871761957404,6.54380963938683,10.291634582762441,41491392968
2025-03-17,8.536596763192822,6.7283934494718345,10.337777865632951,41491392968
2025-03-18,8.55032176442824,6.67018884840553,10.433421461175717,41491392968
2025-03-19,8.564046765663658,6.791975325203326,10.571535107219882,41491392968
2025-03-20,8.577771766899076,6.7766065713004044,10.401819850888426,41491392968
2025-03-21,8.591496768134498,6.71539911998181,10.382662398844353,41491392968
2025-03-22,8.605221769369916,6.66641585813352,10.448243247500123,41491392968
2025-03-23,8.618946770605334,6.680661292384718,10.523723932663911,41491392968
2025-03-24,8.632671771840752,6.772615475760246,10.507417803828956,41491392968
2025-03-25,8.646396773076173,6.782760487206494,10.4942916249476,41491392968
2025-03-26,8.660121774311591,6.708250954121652,10.46021651387731,41491392968
2025-03-27,8.673846775547009,6.936046357121238,10.480707143373795,41491392968
2025-03-28,8.687571776782427,6.786581856526896,10.454284790421807,41491392968
2025-03-29,8.701296778017845,6.724536978450433,10.521256573673444,41491392968
2025-03-30,8.715021779253265,6.9770326481537674,10.427516349383232,41491392968
2025-03-31,8.728746780488683,6.982125723929063,10.529089257016745,41491392968
2025-03-04,37.338737913417454,34.493819422942636,40.11190292722135,41491393273
2025-03-05,37.50393532418181,34.78228485537303,40.221187058451214,41491393273
2025-03-06,37.66913273494616,34.76648668364506,40.54450404941758,41491393273
2025-03-07,37.834330145710524,35.39369523034574,40.734628962730625,41491393273
2025-03-08,37.999527556474874,35.38133126715946,40.8994680837242,41491393273
2025-03-09,38.16472496723922,35.239240971244975,40.90843033795531,41491393273
2025-03-10,38.32992237800358,35.630047730182625,41.08221193827655,41491393273
2025-03-11,38.495119788767944,35.72709829183012,41.28525878058327,41491393273
2025-03-12,38.66031719953229,35.863769033718064,41.611660934696914,41491393273
2025-03-13,38.82551461029665,35.946378107663335,41.58910372095252,41491393273
2025-03-14,38.990712021061,36.173841577499836,41.93071021320258,41491393273
2025-03-15,39.15590943182536,36.17754663614189,41.85175936642914,41491393273
2025-03-16,39.3211068425897,36.40413186080566,42.201193813655046,41491393273
2025-03-17,39.48630425335407,36.913966008125406,42.212191278950435,41491393273
2025-03-18,39.65150166411843,37.028728141681746,42.473743754221346,41491393273
2025-03-19,39.81669907488277,36.93618099374364,42.64780872350111,41491393273
2025-03-20,39.98189648564714,37.05919067280265,42.80447437899258,41491393273
2025-03-21,40.147093896411484,37.231649087350775,42.99469499361347,41491393273
2025-03-22,40.31229130717584,37.52787148478704,43.232650204357334,41491393273
2025-03-23,40.4774887179402,37.68796078241729,43.163437128164034,41491393273
2025-03-24,40.642686128704554,37.7406000443505,43.42713162305461,41491393273
2025-03-25,40.807883539468904,38.12067121409315,43.639964794591556,41491393273
2025-03-26,40.97308095023327,38.09320858143492,43.67772047125185,41491393273
2025-03-27,41.13827836099762,38.25393787383268,43.86630420016213,41491393273
2025-03-28,41.30347577176197,38.53375076242497,44.04712013279227,41491393273
2025-03-29,41.46867318252632,38.66866281438484,44.20826953457019,41491393273
2025-03-30,41.63387059329068,38.997647162302215,44.197621066449386,41491393273
2025-03-31,41.79906800405503,39.25250749468224,44.68912301531001,41491393273
2025-02-25,10.68480374568243,9.185182493543664,12.34042710789017,41491394123
2025-02-26,10.719832394706614,9.193925485506151,12.312380737600746,41491394123
2025-02-27,10.754861043730797,9.17428314314215,12.275435836101943,41491394123
2025-02-28,10.789889692754981,9.239806746708451,12.327349322162112,41491394123
2025-03-01,10.824918341779163,9.244051758640898,12.498414285306016,41491394123
2025-03-02,10.859946990803348,9.29189676400652,12.47023447821819,41491394123
2025-03-03,10.89497563982753,9.320345103545836,12.433363373990419,41491394123
2025-03-04,10.930004288851714,9.4288357739739,12.463703196928678,41491394123
2025-03-05,10.965032937875897,9.49872872227587,12.471597873929056,41491394123
2025-03-06,11.000061586900081,9.510788630447184,12.60991260463628,41491394123
2025-03-07,11.035090235924265,9.412905152860215,12.625679369829756,41491394123
2025-03-08,11.070118884948446,9.58417585481252,12.525126854422005,41491394123
2025-03-09,11.10514753397263,9.524330431626007,12.661005250446472,41491394123
2025-03-10,11.140176182996814,9.53291015857273,12.730826232156595,41491394123
2025-03-11,11.175204832020999,9.597750414668694,12.86470629003668,41491394123
2025-03-12,11.210233481045183,9.666690342731362,12.758302242130448,41491394123
2025-03-13,11.245262130069367,9.697929778137086,12.825662316089913,41491394123
2025-03-14,11.280290779093551,9.827009599486054,12.822781741418375,41491394123
2025-03-15,11.315319428117732,9.737215241580476,12.9086760399035,41491394123
2025-03-16,11.350348077141916,9.853427421556662,12.980167328311165,41491394123
2025-03-17,11.3853767261661,9.806953055496379,12.960374579744064,41491394123
2025-03-18,11.420405375190281,9.804793180254864,13.026400842046174,41491394123
2025-03-19,11.455434024214465,9.9061700221428,13.088220752585404,41491394123
2025-03-20,11.49046267323865,10.05418940529526,13.193208525744998,41491394123
2025-03-21,11.525491322262834,9.917204400255914,13.151533210930719,41491394123
2025-03-22,11.560519971287018,9.952179693246647,13.070060452449635,41491394123
2025-03-23,11.595548620311202,9.969007080364642,13.156826463929104,41491394123
2025-03-24,11.630577269335383,9.937000603939268,13.19901487234956,41491394123
2025-03-04,3.9192579675798367,3.370494511356642,4.460122355536839,41513223318
2025-03-05,3.837801807296073,3.281058654653581,4.357486364727921,41513223318
2025-03-06,3.756345647012309,3.218186905651471,4.327051201001013,41513223318
2025-03-07,3.674889486728542,3.105336902157031,4.241246275994343,41513223318
2025-03-08,3.5934333264447784,3.0380051378331236,4.171062473510766,41513223318
2025-03-09,3.5119771661610115,2.9648258115189243,4.054210514827136,41513223318
2025-03-10,3.4305210058772446,2.8813178933240193,3.99698310443942,41513223318
2025-03-11,3.349064845593481,2.807205226037607,3.9016351985183384,41513223318
2025-03-12,3.267608685309717,2.726070428988331,3.818658069781757,41513223318
2025-03-13,3.18615252502595,2.6470983582233183,3.726627007770398,41513223318
2025-03-14,3.1046963647421832,2.5694662837582167,3.696639875753539,41513223318
2025-03-15,3.0232402044584226,2.4855910185910535,3.565551807597007,41513223318
2025-03-16,2.9417840441746557,2.3916079536109813,3.485655613121647,41513223318
2025-03-17,2.8603278838908888,2.3069849942975176,3.487637503340812,41513223318
2025-03-18,2.778871723607125,2.211522862644141,3.324096465614456,41513223318
2025-03-19,2.697415563323358,2.155318116599935,3.2758571468063966,41513223318
2025-03-20,2.6159594030395943,2.041926209488719,3.1433362415349837,41513223318
2025-03-21,2.5345032427558305,1.9882676785881652,3.1009524379889464,41513223318
2025-03-22,2.4530470824720636,1.900334408665454,3.0059070049252288,41513223318
2025-03-23,2.3715909221882967,1.8211006004270311,2.9714756526968973,41513223318
2025-03-24,2.29013476190453,1.7486218225496644,2.8812517144590473,41513223318
2025-03-25,2.208678601620769,1.6280260602130272,2.777806858165369,41513223318
2025-03-26,2.1272224413370022,1.5185157167378323,2.6733971041487035,41513223318
2025-03-27,2.0457662810532353,1.477911404253367,2.61147149634806,41513223318
2025-03-28,1.9643101207694715,1.3925265268998621,2.5652050855196125,41513223318
2025-03-29,1.8828539604857046,1.3151936882487059,2.4220976810242374,41513223318
2025-03-30,1.80139780020194,1.2179170481606219,2.3510076305785628,41513223318
2025-03-31,1.7199416399181762,1.1421488304355574,2.2971935172461344,41513223318
2025-02-18,4.285717805942857,4.285717805941625,4.2857178059439605,41514786616
2025-02-19,4.571432263085715,4.571432262033456,4.571432263796013,41514786616
2025-02-20,4.857146720228571,4.857146716138313,4.857146723935707,41514786616
2025-02-21,5.142861177371429,5.142861168435048,5.142861185670485,41514786616
2025-02-22,5.428575634514285,5.428575620447311,5.428575648727713,41514786616
2025-02-23,5.714290091657142,5.7142900718576755,5.714290111866581,41514786616
2025-02-24,6.0000045488,6.000004522024374,6.000004575638966,41514786616
2025-02-25,6.285719005942857,6.285718971021107,6.285719040249741,41514786616
2025-02-26,6.571433463085714,6.571433418067128,6.5714335048179136,41514786616
2025-02-27,6.857147920228571,6.8571478661796075,6.857147970420818,41514786616
2025-02-28,7.142862377371428,7.142862314039866,7.1428624356228045,41514786616
2025-03-01,7.428576834514286,7.428576758068799,7.4285769037842035,41514786616
2025-03-02,7.714291291657142,7.714291204834741,7.7142913725582405,41514786616
2025-03-03,8.0000057488,8.000005648200844,8.00000583949162,41514786616
2025-03-04,8.285720205942857,8.285720092688285,8.285720306570617,41514786616
2025-03-05,8.571434663085714,8.571434538375176,8.57143477568231,41514786616
2025-03-06,8.85714912022857,8.857148981327132,8.857149243630088,41514786616
2025-03-07,9.142863577371429,9.142863423421554,9.142863711021601,41514786616
2025-03-08,9.428578034514285,9.42857786633355,9.428578179714941,41514786616
2025-03-09,9.714292491657142,9.714292309436107,9.71429265022366,41514786616
2025-03-10,10.0000069488,10.000006755241433,10.000007121470054,41514786616
2025-03-11,10.285721405942857,10.285721198324516,10.285721590787693,41514786616
2025-03-12,10.571435863085714,10.571435637887781,10.571436065333675,41514786616
2025-03-13,10.857150320228572,10.857150077818568,10.857150536467138,41514786616
2025-03-14,11.142864777371427,11.142864515840984,11.14286500957256,41514786616
2025-03-15,11.428579234514284,11.428578960532986,11.428579484202958,41514786616
2025-03-16,11.714293691657142,11.714293402508051,11.714293952068616,41514786616
2025-03-17,12.0000081488,12.000007836136605,12.000008421872808,41514786616
2025-03-04,15.850064734694548,13.524174069226703,18.02275279820383,41515050363
2025-03-05,15.905385115612155,13.541738427536012,18.13286566940105,41515050363
2025-03-06,15.960705496529762,13.380398622667355,18.29609558502734,41515050363
2025-03-07,16.01602587744737,13.80775805684249,18.453115833470346,41515050363
2025-03-08,16.07134625836498,13.613021467866792,18.411905639419192,41515050363
2025-03-09,16.126666639282586,13.842674803182435,18.65071010637929,41515050363
2025-03-10,16.181987020200197,13.821662332487056,18.551626620574602,41515050363
2025-03-11,16.237307401117803,13.853532313000954,18.659283369764808,41515050363
2025-03-12,16.29262778203541,13.924209008670767,18.665676898724264,41515050363
2025-03-13,16.347948162953017,14.03092311542219,18.623130206006966,41515050363
2025-03-14,16.403268543870624,14.021900605218208,18.752559249086158,41515050363
2025-03-15,16.45858892478823,14.078203258413227,18.879121602608677,41515050363
2025-03-16,16.513909305705837,14.133162854571019,18.919580011710583,41515050363
2025-03-17,16.569229686623448,14.081406582514353,19.201259855584116,41515050363
2025-03-18,16.624550067541055,14.112808405193805,18.99677978295541,41515050363
2025-03-19,16.67987044845866,14.28827632227506,19.106362200027753,41515050363
2025-03-20,16.73519082937627,14.385278773947569,19.23673604675829,41515050363
2025-03-21,16.790511210293875,14.508133579908904,19.446031191778463,41515050363
2025-03-22,16.845831591211482,14.326268167420492,19.184459490546264,41515050363
2025-03-23,16.901151972129092,14.783766942847592,19.092846788068904,41515050363
2025-03-24,16.9564723530467,14.637501923208042,19.22027342748601,41515050363
2025-03-25,17.01179273396431,14.768381785385005,19.4839080483562,41515050363
2025-03-26,17.067113114881916,14.604733671368932,19.23697288848307,41515050363
2025-03-27,17.122433495799523,14.914315603759055,19.54355649816273,41515050363
2025-03-28,17.17775387671713,14.78479019402792,19.38330707788327,41515050363
2025-03-29,17.233074257634737,14.64204174587965,19.64637763789683,41515050363
2025-03-30,17.288394638552344,14.971376141209847,19.687668640547866,41515050363
2025-03-31,17.343715019469954,14.958818497342138,19.64424214309079,41515050363
2024-07-02,1.0001710870840825,1.0001710870657352,1.000171087101739,33258093744
2024-07-03,1.0003451138923762,1.000345113874185,1.0003451139101847,33258093744
2024-07-04,1.0005191407006704,1.0005191406829066,1.0005191407182366,33258093744
2024-07-05,1.000693167508964,1.0006931674915627,1.0006931675275557,33258093744
2024-07-06,1.0008671943172578,1.0008671942977947,1.0008671943354717,33258093744
2024-07-07,1.001041221125552,1.0010412211074495,1.0010412211437414,33258093744
2024-07-08,1.0012152479338456,1.0012152479150238,1.0012152479527352,33258093744
2024-07-09,1.0013892747421396,1.001389274723879,1.001389274760882,33258093744
2024-07-10,1.0015633015504335,1.0015633015321461,1.0015633015694985,33258093744
2024-07-11,1.0017373283587272,1.0017373283415267,1.0017373283767246,33258093744
2024-07-12,1.0019113551670211,1.0019113551478576,1.0019113551849879,33258093744
2024-07-13,1.002085381975315,1.0020853819583546,1.0020853819943216,33258093744
2024-07-14,1.0022594087836088,1.002259408765854,1.0022594088030126,33258093744
2024-07-15,1.0024334355919027,1.0024334355729647,1.0024334356095594,33258093744
2024-07-16,1.0026074624001966,1.0026074623835146,1.0026074624192811,33258093744
2024-07-17,1.0027814892084903,1.0027814891908138,1.002781489226666,33258093744
2024-07-18,1.0029555160167842,1.002955515997784,1.0029555160357106,33258093744
2024-07-19,1.0031295428250782,1.0031295428062743,1.0031295428425244,33258093744
2024-07-20,1.0033035696333719,1.003303569614963,1.0033035696525276,33258093744
2024-07-21,1.0034775964416658,1.003477596423881,1.0034775964604188,33258093744
2024-07-22,1.0036516232499597,1.003651623231377,1.0036516232687558,33258093744
2024-07-23,1.0038256500582534,1.0038256500406335,1.003825650077017,33258093744
2024-07-24,1.0039996768665473,1.0039996768489128,1.0039996768868453,33258093744
2024-07-25,1.0041737036748413,1.0041737036561809,1.0041737036944558,33258093744
2024-07-26,1.004347730483135,1.0043477304645505,1.0043477305001882,33258093744
2024-07-27,1.004521757291429,1.0045217572719822,1.0045217573086909,33258093744
2024-07-28,1.0046957840997228,1.0046957840813437,1.0046957841166981,33258093744
2024-07-29,1.0048698109080165,1.0048698108879106,1.0048698109277248,33258093744
2024-12-24,-24.984931474893887,-25.74133127446664,-24.19110893414897,33300624449
2024-12-25,-25.932830961032302,-26.66724996957525,-25.160913669959527,33300624449
2024-12-26,-27.09721310768927,-27.89074178624489,-26.356512489121663,33300624449
2024-12-27,-28.4793229452253,-29.228339371769557,-27.68056023599032,33300624449
2024-12-28,-30.074590763643066,-30.789859744888695,-29.32166482754241,33300624449
2024-12-29,-31.872193709735182,-32.63920508769513,-31.117994838142494,33300624449
2024-12-30,-33.85475485551842,-34.52016513067503,-33.12053211075535,33300624449
2024-12-31,-35.99819713058627,-36.7404540118857,-35.20025318872183,33300624449
2025-01-01,-38.27176602617801,-39.0813466335952,-37.51986375457443,33300624449
2025-01-02,-40.63823094040464,-41.39386570900436,-39.87668772659783,33300624449
2025-01-03,-43.05427053758597,-43.80557265757173,-42.30200561179234,33300624449
2025-01-04,-45.47104265360485,-46.20316219105318,-44.69396052822418,33300624449
2025-01-05,-47.83493421811269,-48.57801699208109,-47.02450151294948,33300624449
2025-01-06,-50.08848152030986,-50.80849215742622,-49.31087635498873,33300624449
2025-01-07,-52.17144605934748,-52.9249761725709,-51.43482812661326,33300624449
2025-01-08,-54.022026338922295,-54.74377249535345,-53.230305427397205,33300624449
2025-01-09,-55.57818143053078,-56.33398118898766,-54.79859858488414,33300624449
2025-01-10,-56.77903808003139,-57.514533119633526,-56.00098443334094,33300624449
2025-01-11,-57.56634969455469,-58.353553079160136,-56.802832412543495,33300624449
2025-01-12,-57.88597283644094,-58.628953054085045,-57.11454591428535,33300624449
2025-01-13,-57.68932496446932,-58.401323871525214,-56.97112666331719,33300624449
2025-01-14,-56.934786178118785,-57.66417203222542,-56.156577049072,33300624449
2025-01-15,-55.589007691123584,-56.35487933526916,-54.771823956564575,33300624449
2025-01-16,-53.62809071607694,-54.455551318212486,-52.87806934665678,33300624449
2025-01-17,-51.03860138557278,-51.82322726374086,-50.30466077815791,33300624449
2025-01-18,-47.81839024264746,-48.56186404247804,-47.08961299272657,33300624449
2025-01-19,-43.97718865419225,-44.737253953906865,-43.191250663193195,33300624449
2025-01-20,-39.53695915866994,-40.313383082294564,-38.754727167512065,33300624449
2025-02-11,10.755511466404503,8.934585828734319,12.719875203218262,33300985333
2025-02-12,10.736458661471849,8.69355766801626,12.819720916491002,33300985333
2025-02-13,10.684374993458261,8.66654733348349,12.825686039567874,33300985333
2025-02-14,10.598692891620447,8.595370163023825,12.487993148217098,33300985333
2025-02-15,10.47956582838842,8.527419037563533,12.47298241761563,33300985333
2025-02-16,10.327865183272246,8.430797992092085,12.335112100500192,33300985333
2025-02-17,10.14516050909709,8.337258206637456,12.197085293519661,33300985333
